Group,Course Name,Course Code
Psychology,Intergroup Dialogues,PSYCH 122/SCOC 122
Psychology,Sophomore Seminar in Psychology as a Social Science,PSYCH 218
Psychology,Introduction to Biopsychology for Non-BCN or Non-Neuroscience majors,PSYCH 220
Psychology,Psychology oh Human Sexuality,PSYCH 225
Psychology,Undergraduate Research in Psychology,PSYCH 226
Psychology,Introduction to Behavioral Neuroscience,PSYCH 230
Psychology,Introduction to Cognitive Psychology,PSYCH 240
Psychology,Language and Human Mind,PSYCH 242
Psychology,Cognitive Neuroscience,PSYCH 245
Psychology,Introduction to Developmental Psychology,PSYCH 250
Psychology,Introduction to Organizational Psychology,PSYCH 260
Psychology,Introduction to Psychopqthology,PSYCH 270
Psychology,Introduction to Social Psychology,PSYCH 280
Psychology,Introduction to Psychology of Personality,PSYCH 290
Psychology,Introduction to Psychology of Women and Gender ,PSYCH 291
Psychology,"Gender, Sex Differences and Addiction: Girls Gone Wild",PSYCH 296/HISTORY 296
Psychology,Research Methods in Cognitive Neuroscience,PSYCH 302
Psychology,Research Methods in Psychology,PSYCH 303
Psychology,Practicum in Psychology,PSYCH 305
Psychology,Prohject Outreacg Group Leading,PSYCH 306
Psychology,Directed Experiences with Children,PSYCH 307
Psychology,Peer Advising Practicum in Psychology,PSYCH 308
Psychology,Processes of Intergroup Dialogues Facilitation,PSYCH 310/SOC 320
Psychology,Practicum in Facilitating Intergroup Dialogues,PSYCH 311/SOC 321
Psychology,"Intergroup Conflict and Coexistence: Religion, Ethnicity and culture",PSYCH 312/SOC 375
Psychology,The World of the Black Child,PSYCH 316
Psychology,Community Research,PSYCH 317
Psychology,Media and Violence,PSYCH 318
Psychology,Empowering Families and Communities,PSYCH 319
Psychology,"Field Practicu, in Research Techniques for Psychology as a Natural Science",PSYCH 322
Psychology,"Field Practicu, in Research Techniques for Psychology as a Social Science",PSYCH 323
Psychology,Advanced Practicum in Intergroup Relations,PSYCH 324/SOC 324
Psychology,Practicum in the Multicultural Community,PSYCH 325
Psychology,Faculty Directed Early Research for Psychology as a Natural Science,PSYCH 326
Psychology,Faculty Directed Early Research for Psychology as a Social Science,PSYCH 327
Psychology,Research Lab for Psychology as a Natural Science,PSYCH 328
Psychology,Topics in Biopsychology,PSYCH 330
Psychology,"Research Methids in Brain, Behavior and Cognitive Science",PSYCH 331
Psychology,Biological Rhythms and Behavior,PSYCH 332
Psychology,Affective Neuroscience,PSYCH 333
Psychology,Neuroscience of Learning and Memory,PSYCH 334
Psychology,Introduction to Animal Behavior,PSYCH 335
Psychology,"Drugs of Abuse, Brain and Behavior",PSYCH 336
Psychology,Hormones and Behavior,PSYCH 337
Psychology,Primate Social Behavior 1,PSYCH 338
Psychology,Biopsychology of Cooperation,PSYCH 339
Psychology,Topics in Cognition and Cognitive Neuroscience,PSYCH 340
Psychology,Advanced Laboratory in Cognitive Psychology,PSYCH 341
Psychology,Cognitive Neuroscience of Learning and Memory,PSYCH 343
Psychology,Second Language Acquisition,PSYCH 344
Psychology,Introduction to Human Neuropsychology,PSYCH 345
Psychology,Learning and Memory,PSYCH 346
Psychology,Perception ,PSYCH 347
Psychology,Talking Minds,PSYCH 349
Psychology,Advanced Laboratory in Developmental Psychology,PSYCH 351
Psychology,Development of Language and Thought,PSYCH 352
Psychology,Social Development,PSYCH 353
Psychology,Cognitive Development,PSYCH 355
Psychology,Educational Psychology,PSYCH 356
Psychology,Psychology of Adolescence,PSYCH 358
Psychology,Psychology of Aging,PSYCH 359
Psychology,Advanced Laboratory in Psychopathology,PSYCH 371
Psychology,Advanced Laboratory in Social Psychology,PSYCH 381
Psychology,Behavior and Environment,PSYCH 384
Psychology,The Psychology of Environmental Stewardship,PSYCH 385
Psychology,Advanced Laboratory in Personality,PSYCH 391
Psychology,Political Psychology,PSYCH 393
Psychology,"Sex, Sexuality ad Public Policy",PSYCH 394
Psychology,Soecial Problems in Psychology as a Natural Science,PSYCH 400
Psychology,Soecial Problems in Psychology as a Social Science,PSYCH 401
Psychology,Special Problems in Psychology,PSYCH 402
Psychology,Field Practicum,PSYCH 404
Psychology,Field Practicum in a University Setting,PSYCH 405
Psychology,"Perception, Science and Reality",PSYCH 408
Psychology,IGR Senior Capstone: Social Justice in the Real World,PSYCH 411/SOC 471
Psychology,A History of Modern Psychology,PSYCH 413
Psychology,Sexuality and Science,PSYCH 414
Psychology,Psychology and Spiritual Development,PSYCH 418
Psychology,Senior Honors Research 1 for Psychology as a Natural Science,PSYCH 424
Psychology,Senior Honors Research 2 for Psychology as a Natural Science,PSYCH 426
Psychology,Senior Thesis: Research in Psychology as a Natural Science,PSYCH 428
Psychology,Senior Thesis: Research in Psychology as a Sociall Science,PSYCH 429
Psychology,Advanced Topics in Biopsychologyq,PSYCH 430
Psychology,Advanced Topics in Behavioral Neuroscience,PSYCH 431
Psychology,Advanced Topics in Evolutionary and Comparative Psychology,PSYCH 432
Psychology,Advanced Topics in Neuroscience,PSYCH 433
Psychology,Neuroscience of Fear and Anxiety,PSYCH 434
Psychology,Current Topics in Biopsychology,PSYCH 437
Psychology,Advanced Topics in Cognitive Neuroscience,PSYCH 440
Psychology,Neuroscience and Society,PSYCH 441
Psychology,Cognitive Neuroscience of Expertise,PSYCH 442
Psychology,Creativity,PSYCH 443
Psychology,Psychology of Language,PSYCH 445
Psychology,Current Topics in Cognition and Cognitive Neuroscience,PSYCH 447
Psychology,Mathematical Psychology,PSYCH 448
Psychology,Decision Processes,PSYCH 449
Psychology,Human Infancy,PSYCH 456
Psychology,Current Topics in Developmental Psychology,PSYCH 457
Psychology,Current Topics in Otganizational Psychology,PSYCH 467
Psychology,Introduction to Behavior Theory,PSYCH 474
Psychology,Positive Psychology,PSYCH 476
Psychology,Current Topics in Clinical Psychology,PSYCH 477
Psychology,Clinical Psychology,PSYCH 478
Psychology,Current Topics in Social Psychology,PSYCH 487
Psychology,Sociological Analysis of Deviance,PSYCH 488
Psychology,Psychological Perspectives on Culture and Ethnicity,PSYCH 493
Psychology,Adolescent Sexuality,PSYCH 494
Psychology,Curent Topics in Personality Psychology,PSYCH 497
Psychology,Advanced Topics in Comparative and Evolutionary Psychology,PSYCH 530
Psychology,Advanced Topics in Biopsychology,PSYCH 531
Psychology,Mammalian Reproductive Physiology,PSYCH 532
Psychology,Advanced Topics in Clinical Psychology,PSYCH 571
Sociology,Introduction to Sociology,SOC 100
Sociology,Introduction to Sociology: Special Topics,SOC 102
Sociology,First Year Seminar in Sociology,SOC 105
Sociology,Intergroup Dialogues,SOC 122/PSYCH 122
Sociology,Honors Introduction to Sociology,SOC 195
Sociology,Sociology of Multiculturalism,SOC 203
Sociology,Animals and Society,SOC 206
Sociology,Social Suffering,SOC 207
Sociology,Elementary Statistics,SOC 210
Sociology,Foundations of Intergroup Relations,SOC 218
Sociology,Political Economy,SOC 220
Sociology,Practicum in Sociology,SOC 225
Sociology,Health and Population in South Africa,SOC 230
Sociology,South Africa in Transition: Field Experience,SOC 235
Sociology,Sociology of Music,SOC 255
Sociology,"Tipping Points, Bandwagons and Cascades: From Individual Behavior to Social Dynamics",SOC 260
Sociology,Gender and the Law,SOC 270
Sociology,Topics in Sociology,SOC 295
Sociology,Sociological Principles and Problems,SOC 300
Sociology,Rac and Ethnic Relations,SOC 303
Sociology,American Immigration,SOC 304
Sociology,Introduction to Sociological Theory,SOC 305
Sociology,Sociological Research Methods,SOC 310
Sociology,Social Science Theory 1: From Social Contract to Oedipus Complex,SOC 313
Sociology,Economic Sociology,SOC 315
Sociology,Processes of Intergroup Dialogues Facilitation,SOC 320
Sociology,Practicum in Facilitating Intergroup Dialogues,SOC 321/PSYCH 311
Sociology,Advanced Practicum in Intergroup Relations,SOC 324/PSYCH 324
Sociology,Sociology of Service Learning,SOC 325
Sociology,Marriage and the Family: A Sociological Perspective,SOC 344
Sociology,Sociology of Sexuality,SOC 345
Sociology,Sociology of the Bidy,SOC 346
Sociology,Human Rights in the United Nations,SOC 350
Sociology,Law and Society,SOC 354
Sociology,Criminology,SOC 368
Sociology,"Intergroup Conflict and Coexistence: Religion, Ethnicity and Culture",SOC 375/ PSYCH 312
Sociology,"Sports, Politics and Society",SOC 379
Sociology,Environmental Public Opinion Analysis,SOC 380
Sociology,"Russia and the Soviet Union: Reform, Revolution and the Socialist Experiment",SOC 392/HISTORY 332
Sociology,"East Central Europe: Nationalism, Socialism, Democracy ",SOC 393
Sociology,Undergraduate Research,SOC 394
Sociology,Independent Study,SOC 395
Sociology,Professional Writing and Sociology,SOC 398
Sociology,Contemporary China,SOC 428
Sociology,World Population Dynamics,SOC 430
Sociology,Social Organization of Black Communities,SOC 434
Sociology,Urban Inequality and Conflict,SOC 435
Sociology,Sociology of Gender,SOC 447
Sociology,Political Sociology,SOC 450
Sociology,Women and Work,SOC 451
Sociology,Religion and Society,SOC 455
Sociology,Sociology of Education,SOC 458
Sociology,Social Movements,SOC 461
Sociology,Sociological Analysis of Deviance,SOC 465/PSYCH 488
Sociology,IGR Senior Capstine: Social Justicein the Real World,SOC 471
Sociology,Advanced Laboratory in Social Psychology,SOC 471/PSYCH 381
Sociology,Introduction to Medical Sociology,SOC 475
Sociology,Sociology of Bioethics,SOC 476
Sociology,"Organizing: People, Power and Change",SOC 489
Sociology,Women and Islam: A Sociological Perspective,SOC 490
Sociology,Topics in Sociology,SOC 495
Sociology,Honors: Proposal Writing,SOC 497
Sociology,Honors: Data Collection and Analysis,SOC 498
Sociology,Honors: Thesis Writing,SOC 499
Statistics,"Games, Gambling and Coincidences",STATS 125
Statistics,Making Sense of Data,STATS 150
Statistics,AS Statistics,STATS 180
Statistics,Introduction to Statistics and Data Analysis,STATS 250
Statistics,Applied Statistical Methods 2,STATS 401
Statistics,Introduction to Quantitative Research Methods,STATS 403
Statistics,Effective Communication in Statistics,STATS 404
Statistics,Introduction to Probability and Statistics,STATS 412
Statistics,Special Topics in Statistics,STATS 414
Statistics,Data Minimg and Statistical Learning,STATS 415
Statistics,Introduction to Probability,STATS 425/MATH 435
Statistics,Introduction to Theoretical Statistics,STATS 426
Statistics,Applied Probability,STATS 430
Statistics,Topics in Biostatistics,STATS 449
Statistics,Introduction to the Design of Experiments,STATS 470
Statistics,Survey Sampling Techniques,STATS 480
Statistics,Capstone Seminar,STATS 485
Statistics,Independent Study in Statistics,STATS 489
Statistics,Honors Seminar,STATS 499
Statistics,Applied Statistics 1,STATS 500
Statistics,Statistical Consulting,STATS 504
Statistics,Probability Theory,STATS 525/MATH 525
Statistics,Discrete State Stochastic Processes,STATS 526/MATH 526
Information,"Programs, Information and People",UMSI 106
Information,Introduction to Information Studies,UMSI 110
Information,Data-Oriented Programming,UMSI 206
Information,Models of Social Information Processing,UMSI 301
Information,Information Environments and Work,UMSI 310
Information,Special Topics in Information,UMSI 311
Information,Interpersonal and Psychological Implications of Social Media,UMSI 315
Information,Designing and Analyzing Social Media Effects,UMSI 316
Information,Graphic Design,UMSI 320
Information,Data Manipulation,UMSI 330
Information,Persuation and Social Influence,UMSI 334
Information,Social Media in Organizations,UMSI 335
Information,Experiment Deisgn,UMSI 340
Information,Busting Myths and Pursuing Information Innovations with Mobile Apps,UMSI 363
Information,Building Interactive Applications,UMSI 364
Information,Cyberscience: Computational Science and the Rise of the Forth Paradigm,UMSI 365
Information,Data Exploration,UMSI 370
Information,"Putting the H in HCI: Human Perception, Cognition and Mental Processes",UMSI 388
Information,Fundamentals of Survey Methodology,UMSI 400
Information,Information Analysis Final Project Preparation Course,UMSI 405
Information,User Experience Final Project Preparation Course,UMSI 407
Information,Ethics and Information Technology,UMSI 410
Information,Needs Assessment and Usability Evaluation,UMSI 422
Information,Introduction to User Modeling,UMSI 425
Information,Online Communities: Analysis and Design of Online Interaction,UMSI 429
Information,Information Technology and Global Society,UMSI 430
Information,Interaction Design Studio,UMSI 482
Information,Information Analytics Project,UMSI 487
Information,Information in Social Systems,UMSI 500
Information,Contextual Inqury and Consulting Foundations,UMSI 501
Information,"Networked Computing: Storage, Communication and Processing",UMSI 502
Information,Programming 1,UMSI 506
Information,Designing for Engagement,UMSI 512
Information,Special Topics,UMSI 514
Information,Engineering Applications of Media Technology,UMSI 515
Information,Intellectual Property and Information Law,UMSI 519
Information,Graphic Deisgn,UMSI 520
Information,Advanced Psychoacoustics,UMSI 521
Information,Information and Control,UMSI 523
Information,Evaluation Methods in Health Informatics,UMSI 525
Information,Managing Organizational Information Assets,UMSI 528
Information,Online Communities,UMSI 529
Information,Principles in Management,UMSI 530
Information,Human Interaction in Information Retrieval,UMSI 531
Information,Theories of Social Influence,UMSI 534
Information,Citizen Interaction Design,UMSI 538
Information,Design of Complex Websites,UMSI 539
Information,Introduction to Health Informatics,UMSI 542
Information,Programming 1,UMSI 543
Information,Introduction to Statistics and Data Analysis,UMSI 544
Information,Principles of Software Design for Learning,UMSI 548
Information,Transformative Learning and Teaching with Technology,UMSI 549
Information,Behavior and Experience of Information Users,UMSI 551
Information,Technology & Accessibility,UMSI 552
Information,Consumer Health Informatics,UMSI 54
Information,Natural Language Processing,UMSI 561
Information,Game Theory,UMSI 563
Information,Semantics-Based Knowledge Descriptions and Organization,UMSI 570
Information,Health Informatics Program Seminar 1,UMSI 573
Information,Health Informatics Program Seminar 2,UMSI 574
Information,Understanding Records and Archives: Principles and Practices,UMSI 580
Information,Preservation Administration,UMSI 581
Information,Introduction to Interaction Design,UMSI 582
Information,Fundamentals of Human Behavior,UMSI 588
Information,Data Manipulation,UMSI 601
Information,Personal Informatics Design,UMSI 606
Information,Networks,UMSI 608
Information,Population Health Informatics,UMSI 611
Information,Pervasive Interaction Design,UMSI 612
Information,Advanced Topics in Graphic Design and Communication,UMSI 616
Information,Choice Architecture,UMSI 617
Information,Exploratory Data Analysis,UMSI 618
Information,Collection Development and Management,UMSI 620
Information,Needs Assessment and Usability Evaluation,UMSI 622
Information,Research Methods for Information Professionals,UMSI 623
Information,Digital Preservation,UMSI 625
Information,Managing the IT Organization,UMSI 627
Information,Access Systems,UMSI 629
Information,Agile Software Development for Content Management Systems,UMSI 631
Information,Appraisal of Archives,UMSI 632
Information,Content Management Systems Configuration and Site Building,UMSI 634
Information,Content Management Systems and Web Frameworks,UMSI 635
Information,"Markerspaces, Maker Culture and Maker Tools",UMSI 636
Information,Research Seminar on Archives and Institutions of Social Memory,UMSI 637
Information,Web Archiving ,UMSI 639
Information,Digital Libaries and Archives,UMSI 640
Information,Information Economics,UMSI 646
Information,Information Resources and Services,UMSI 647
Information,Information Visualization,UMSI 649
Information,Information Retrieval,UMSI 650
Information,Critical Poicy Issues in Health IT,UMSI 654
Information,Records and Accountability in Modern Society,UMSI 655
Information,Information Architecture,UMSI 658
Information,Managing Health Informatics,UMSI 661
Information,Entrepreneurship in the Information Industry,UMSI 663
Information,Database Application Design,UMSI 664
Information,Online Searching and Databases,UMSI 665
Information,Organization of Information Resources,UMSI 666
Information,Data Mining: Methods and Applications,UMSI 671
Information,Digitization Cultural Heritage Materials,UMSI 675
Information,Preserving Sound and Motion,UMSI 678
Information,Designing Condumer Health Technologies,UMSI 684
Information,User-Generated Content,UMSI 686
Information,Advanced Project and Social Computing Design,UMSI 694
Information,Mastery Interaction Design: Civil Technology,UMSI 695
Chemical Engineering,Introduction to Material and Energy Balances,CHE 230
Chemical Engineering,"Directed Study, Research and Special Problems",CHE 290
Chemical Engineering,Chemical and Engineering Thermodynamics,CHE 330
Chemical Engineering,Fluid Mechanics,CHE 341
Chemical Engineering,Mass and Heat Transfer,CHE 342
Chemical Engineering,Separation Processes,CHE 343
Chemical Engineering,Reaction Engineering and Design,CHE 344
Chemical Engineering,Chemical Engineering Laboratory 1,CHE 360
Chemical Engineering,Problem Solving and Troubleshooting in the Workplace,CHE 405/ENGR 405
Chemical Engineering,Polymeric Materials ,CHE 412
Chemical Engineering,Engineering Statistics and Problem Solving,CHE 431
Chemical Engineering,Applied Chemical Kinetics,CHE 444
Chemical Engineering,Chemical Engineering Laboratory 2,CHE 460
Chemical Engineering,Process Dynamics and Control,CHE 466
Chemical Engineering,Colloids and Interfaces,CHE 470
Chemical Engineering,Polymer Science and Engineering,CHE 472
Chemical Engineering,Chemical Engineering Process Economics,CHE 485
Chemical Engineering,Process Simulation and Design,CHE 487
Chemical Engineering,Chemical Product Design 1,CHE 488
Chemical Engineering,Chemical Product Design 2,CHE 489
Chemical Engineering,"Advanced Directed Study, Research and Problems",CHE 490
Chemical Engineering,Special Topics in Chemical Engineering,CHE 496/CHE 497
Chemical Engineering,Environmental Systems and Processes,CHE 500
Chemical Engineering,Applied Mathematics for Chemical Engineers,CHE 505
Chemical Engineering,Mathematical Methods in Chemical Engineering,CHE 510
Chemical Engineering,Theology of Polymeric Materials,CHE 511
Chemical Engineering,Physical Polymers ,CHE 512
Chemical Engineering,Applied Pharmacokinetics and Toxicokinetics,CHE 516
Chemical Engineering,Biochemical Engineering,CHE 517
Chemical Engineering,Pharmaceutical Engineering,CHE 519
Chemical Engineering,Population Pharmacokinetics,CHE 520
Chemical Engineering,Fluid Flow,CHE 527
Chemical Engineering,Chemical Reactor Engineering,CHE 528
Chemical Engineering,Introduction to Chemoinformatics,CHE 531
Chemical Engineering,Statistical and Irrevesible Thermodynamics,CHE 538
Chemical Engineering,Mathematical Methods for Biological Network Analysis,CHE 540
Chemical Engineering,Intermediate Transport Phenomena,CHE 542
Chemical Engineering,Advanced Seperation Processes,CHE 543
Chemical Engineering,Electrochemical Engineering,CHE 548
Chemical Engineering,Computational Methods in MS&E and CHE,CHE 554
Chemical Engineering,Computational Nanoscience of Soft Matter,CHE 557
Chemical Engineering,Foundations of Nanotechnology,CHE 558
Chemical Engineering,Foundations of Nanotechnology 2,CHE 559
Chemical Engineering,Biomolecular Engineering in Interfaces,CHE 563
Chemical Engineering,Fuel Cells and Fuel Processors,CHE 568
Chemical Engineering,Engineering Principles in Drug Delivery and Targeting,CHE 574
Chemical Engineering,Molecular Heterogeneous Catalysis and Electro Catalysis,CHE 578
Chemical Engineering,Tissue Engineering,CHE 584
Chemical Engineering,Gobal Quality Systems and Regulatory Innovation,CHE 588
Chemical Engineering,Chemical Engineering Research Survey,CHE 595
Chemical Engineering,Health Science and Engineering Seminar,CHE 596
Chemical Engineering,"Regulatory Issues for Scientists, Engineers and Managers",CHE 597
Chemical Engineering,Advanced Special Topics in Chemical Engineering,CHE 598
Chemical Engineering,Chemical Engineering Seminar,CHE 601
Chemical Engineering,Microfluidic Science and Engineering,CHE 606
Chemical Engineering,Analysis of Chemical Signaling,CHE 616
Chemical Engineering,Advanced Biochemical Technology,CHE 617
Chemical Engineering,Industrial Catalysis,CHE 628
Chemical Engineering,Complex Fluids,CHE 629
Chemical Engineering,Case Studies in Environmental Sustainability,CHE 686
Chemical Engineering,Research Problems in Chemical Engineering,CHE 695
Entrepreneurship,Special Topics in Entrepreneurship,ENTR 390
Entrepreneurship,Entrpreneurship Hour,ENTR 407
Entrepreneurship,Patent Law,ENTR 408
Entrepreneurship,Venture Business Development,ENTR 409
Entrepreneurship,Finding Your Venture,ENTR 410
Entrepreneurship,Entrepreneurial Practicum,ENTR 411
Entrepreneurship,Advanced Entrepreneurship Practicum,ENTR 412/413
Entrepreneurship,Entrepreneurial Hour Discussion Session,ENTR 417
Entrepreneurship,Special Topics in Entrepreneurship,ENTR 490
Entrepreneurship,An Introduction to Innovation: Tools for Career Success,ENTR 500
Entrepreneurship,"Compensation, Funding and Ownership",ENTR 510
Entrepreneurship,Technology-Inspired Business Models,ENTR 520
Entrepreneurship,Innovation and Intellectual Property Strategy,ENTR 530/540
Entrepreneurship,Interpersonal Skills: Leveling Up to Leadership,ENTR 550
Entrepreneurship,Special Topics in Entrepreneurship,ENTR 599
Mechanical Engineering,Introduction to Solid Mechanics,MECHENG 211
Mechanical Engineering,Thermodynamics,MECHENG 235
Mechanical Engineering,Introduction to Dynamics and Vibrations,MECHENG 240
Mechanical Engineering,Design and Manufacturing 1,MECHENG 250
Mechanical Engineering,"RISE 2- Research, Innovation, Service and Entrepreneurship ",MECHENG 290
Mechanical Engineering,Introduction to Finite Elements in Mechanical Engineering,MECHENG 305
Mechanical Engineering,Strength of Materials,MECHENG 311
Mechanical Engineering,Fluid Mechanics 1,MECHENG 320
Mechanical Engineering,Heat Transfer,MECHENG 335
Mechanical Engineering,Thermodynamics 2,MECHENG 336
Mechanical Engineering,Design and Manufacturing 2,MECHENG 350
Mechanical Engineering,"Modeling, Analysis and Control of Dynamic Systems",MECHENG 360
Mechanical Engineering,Mechanical Behavior of Materials,MECHENG 382
Mechanical Engineering,"RISE 3- Research, Innovation, Service and Entrepreneurship",MECHENG 390
Mechanical Engineering,Laboratory 1,MECHENG 395
Mechanical Engineering,Mechanical Engineering Analysis,MECHENG 400
Mechanical Engineering,Statistical Quality Control and Design,MECHENG 401
Mechanical Engineering,Biomechanics for Engineering Students,MECHENG 406
Mechanical Engineering,Advanced Stregnth of Materials,MECHENG 412
Mechanical Engineering,Fluid Mechanics 2,MECHNEG 420
Mechanical Engineering,Engineering Acoustics,MECHENG 424/BME 424
Mechanical Engineering,Combustion,MECHENG 432
Mechanical Engineering,Advanced Energy Solutions,MECHENG 433
Mechanical Engineering,Internal Combustion Engines,MECHENG 438
Mechanical Engineering,Intermediate Dynamics and Vibrations,MECHENG 440
Mechanical Engineering,Design and Manufacturing 3,MECHENG 450
Mechanical Engineering,Properties of Advanced Materials for Design Engineers,MECHENG 451
Mechanical Engineering,Design for Manufacturability,MECHENG 452
Mechanical Engineering,Analytical Product Design,MECHENG 455
Mechanical Engineering,Tissue Mechanics,MECHENG 456
Mechanical Engineering,Automotive Engineering,MECHENG 458
Mechanical Engineering,Automatic Control,MECHENG 461
Mechanical Engineering,Biofluid Mechanics,MECHENG 476
Mechanical Engineering,Manufacturing Processes ,MECHENG 481
Mechanical Engineering,Machining Processes,MECHENG 482
Mechanical Engineering,Manufacturing System Design,MECHENG 483
Mechanical Engineering,Welding,MECHENG 487
Mechanical Engineering,Sustainable Engineering and Design,MECHENG 489
Mechanical Engineering,"Rise 4- Research, Innovation, Service and Entrepreneurship",MECHENG 490
Mechanical Engineering,Independent Study,MECHENG 491
Mechanical Engineering,Laboratory 2,MECHENG 495
Mechanical Engineering,Special Topics in Mechanical Engineering,MECHENG 499
Mechanical Engineering,Mathematical Methods in Mechanical Engineering,MECHENG 501
Mechanical Engineering,Methods of Differential Equations in Mechanics,MECHENG 502
Mechanical Engineering,Finite Element Methods in Mechanical Engineering,MECHENG 505
Mechanical Engineering,Computational Modeling of Biological Tissues,MECHENG 506
Mechanical Engineering,Atomistic Computer Modeling of Materials,MECHENG 507
Mechanical Engineering,Theory of Solid Continua,MECHENG 511
Mechanical Engineering,Theory of Elasticity,MECHENG 512
Mechanical Engineering,Automotive Body Structures,MECHENG 513
Mechanical Engineering,Nonlinear Fracture Mechanics,MECHENG 514
Mechanical Engineering,Contact Mechanics,MECHENG 515
Mechanical Engineering,Mechanics of Thin Films and Layered Materials,MECHENG 516
Mechanical Engineering,Mechanics of Polymers 1,MECHENG 517
Mechanical Engineering,"Composite Materials: Mechanics, Manufacturing and Design",MECHENG 518
Mechanical Engineering,Theory of Plasticity 1,MECHENG 519
Mechanical Engineering,Advanced Fluid Mechanics 2,MECHENG 521
Mechanical Engineering,Computational Fluid Dynamics 1,MECHENG 523
Mechanical Engineering,Advanced Engineering Acoustics,MECHENG 524
Mechanical Engineering,Multiphase Flow,MECHENG 527
Mechanical Engineering,Advanced Heat Transfer,MECHENG 533
Mechanical Engineering,Convection Heat Transfer,MECHENG 532
Mechanical Engineering,Radiative Heat Transfer,MECHENG 533
Mechanical Engineering,Thermodynamics 3,MECHENG 535
Mechanical Engineering,Advanced Combustion,MECHENG 537
Mechanical Engineering,Advanced Internal Combustion Engines,MECHENG 538
Mechanical Engineering,Heat Transfer Physics,MECHENG 539
Mechanical Engineering,Intermediate Dynamics,MECHENG 540
Mechanical Engineering,Mechanical Vibrations,MECHENG 541
Mechanical Engineering,Vehicle Dynamics,MECHENG 542
Mechanical Engineering,Analytical and Computational Dynamics 1,MECHENG 543
Mechanical Engineering,Applied Nonlinear Dynamics,MECHENG 548
Mechanical Engineering,Mechatronic Systems Design,MECHENG 552
Mechanical Engineering,Microelectromechanical Systems,MECHENG 553
Mechanical Engineering,Computer Aided Design Methods,MECHENG 554
Mechanical Engineering,Design Optimization,MECHENG 555
Mechanical Engineering,Discrete Design Optimization,MECHENG 558
Mechanical Engineering,Smart Materials and Structures,MECHENG 559
Mechanical Engineering,Modeling Dynamic Systems,MECHENG 560
Mechanical Engineering,Design and Digital Control Systems,MECHENG 561
Mechanical Engineering,Dynamic Behavior of Thermal-Fluid Processes,MECHENG 562
Mechanical Engineering,"Time Series Modeling, Analysis, Forecasting",MECHENG 563
Mechanical Engineering,Linear Systems Theory,MECHENG 564
Mechanical Engineering,Battery Systems and Control,MECHENG 565
Mechanical Engineering,"Modeling, Analysis and Control of Hybrid Electric Vehicles",MECHENG 566
Mechanical Engineering,Robot Kinematics and Dynamics,MECHENG 567
Mechanical Engineering,Vehicle Control Systems,MECHENG 568
Mechanical Engineering,Control of Advanced Powertrain Systems,MECHENG 569
Mechanical Engineering,Energy Generation and Storage Using Modern Materials,MECHENG 571
Mechanical Engineering,Rheology and Fracture,MECHENG 572
Mechanical Engineering,Friction and Wear,MECHENG 573
Mechanical Engineering,Nano/Micro Structure Evolution,MECHENG 574
Mechanical Engineering,Fatigue in Mechanical Design,MECHENG 576
Mechanical Engineering,Use of Materials and Their Selection in Design,MECHENG 577
Mechanical Engineering,Transport Phenomena in Materials Processing,MECHENG 580
Mechanical Engineering,Global Product Development,MECHENG 581
Mechanical Engineering,Metal-Forming Plasticity,MECHENG 582
Mechanical Engineering,Advanced Mechatronics for Manufacturing,MECHENG 584
Mechanical Engineering,Machining Dynamics and Mechanics,MECHENG 585
Mechanical Engineering,Laser Materias Processing,MECHENG 586
Mechanical Engineering,Global Manufacturing,MECHENG 587
Mechanical Engineering,Assembly Modeling for Design and Manufacturing,MEHCENG 588
Mechanical Engineering,Sustainable Design of Technology Systems,MECHENG 589
Mechanical Engineering,Study or Research in Selected Mechanical Engineering Topics,MECHENG 590
Mechanical Engineering,Special Topics in Mechanical Engineering,MECHENG 599
Mechanical Engineering,Advanced Finite Element Methods in Mechanics,MECHENG 605
Mechanical Engineering,Mechanics of Polymers 2,MECHENG 617
Mechanical Engineering,Theory of Plasticity 2,MECHENG 619
Mechanical Engineering,Inviscid Fluids,MECHENG 622
Mechanical Engineering,Hydrodynamic Stability,MECHENG 623
Mechanical Engineering,Turbulent Flow,MECHENG 624
Mechanical Engineering,Nonhomogeneous Fluids,MECHENG 625
Mechanical Engineering,Pertubation Methods for Fluids,MECHENG 626
Mechanical Engineering,Wave Motion in Fluids,MECHENG 627
Mechanical Engineering,Statistical Thermodynamics,MECHENG 631
Mechanical Engineering,Thermodynamics 4,MECHENG 635
Mechanical Engineering,Advanced Vibrations of Structures,MECHENG 641
Mechanical Engineering,Analytical and Computational Dynamics 2,MECHENG 643
Mechanical Engineering,Wave Propagation in Elastic Solids,MECHENG 645
Mechanical Engineering,Mechanics of Human Movement,MECHENG 646
Mechanical Engineering,Nonlinear Oscillations and Stability of Mechanical Systems,MECHENG 648
Mechanical Engineering,Random Vibrations,MECHENG 649
Mechanical Engineering,Adaptive Control Systems,MECHENG 661
Mechanical Engineering,Advanced Nonlinear Control,MECHENG 662
Mechanical Engineering,Estimation of Stichastic Signals and Systems,MECHENG 663
Mechanical Engineering,Master's Thesis Research,MECHENG 695
Mechanical Engineering,Advanced Special Topics in Mechanical Engineering,MECHENG 699
Electrical Engineering and Computer Science,Thriving in a Digital World,EECS 101
Electrical Engineering and Computer Science,Elementary Programming Concepts,EECS 183
